id,Label,Easting,Northing,Reflectance,Band,Wavelength,Date,Projection
867,a28,465592.5537,4155856.592,114,B3,0.5615,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
868,a1,400728.8821,4176965.244,108,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
869,a2,397513.657,4184514.034,109,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
870,a3,429526.1156,4153480.122,120,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
871,a4,442247.2236,4165362.475,151,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
872,a5,469646.5332,4184514.034,118,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
873,a6,487120.5826,4148447.596,74,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
874,a7,448817.4662,4139221.297,56,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
875,a8,449097.051,4155437.215,80,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
876,a9,424353.797,4165362.475,108,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
877,a10,403105.3528,4133909.186,80,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
878,a11,409256.2182,4129435.83,138,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
879,a12,411772.4814,4126220.605,112,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
880,a13,428267.9841,4124543.096,145,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
881,a14,423654.835,4128736.868,145,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
882,a15,421697.7415,4183535.487,109,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
883,a16,412191.8585,4191503.653,150,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
884,a17,442247.2236,4190105.729,133,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
885,a18,415546.876,4173470.434,103,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
886,a19,463915.045,4142436.522,91,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
887,a20,477195.3225,4140060.052,90,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
888,a21,458323.3491,4136285.657,81,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
889,a22,386889.4349,4158372.856,105,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
890,a23,465732.3461,4195697.425,104,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
891,a24,463635.4602,4185352.788,116,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
892,a25,430504.6624,4196116.802,110,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
893,a26,490755.1849,4160329.949,95,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
894,a27,494809.1644,4178223.376,127,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
895,a28,465592.5537,4155856.592,114,B4,0.6545000000000001,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
896,a1,400728.8821,4176965.244,103,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
897,a2,397513.657,4184514.034,105,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
898,a3,429526.1156,4153480.122,118,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
899,a4,442247.2236,4165362.475,138,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
900,a5,469646.5332,4184514.034,113,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
901,a6,487120.5826,4148447.596,82,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
902,a7,448817.4662,4139221.297,84,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
903,a8,449097.051,4155437.215,93,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
904,a9,424353.797,4165362.475,108,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
905,a10,403105.3528,4133909.186,86,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
906,a11,409256.2182,4129435.83,132,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
907,a12,411772.4814,4126220.605,117,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
908,a13,428267.9841,4124543.096,132,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
909,a14,423654.835,4128736.868,133,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
910,a15,421697.7415,4183535.487,109,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
911,a16,412191.8585,4191503.653,137,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
912,a17,442247.2236,4190105.729,123,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
913,a18,415546.876,4173470.434,111,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
914,a19,463915.045,4142436.522,92,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
915,a20,477195.3225,4140060.052,93,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
916,a21,458323.3491,4136285.657,87,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
917,a22,386889.4349,4158372.856,110,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
918,a23,465732.3461,4195697.425,92,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
919,a24,463635.4602,4185352.788,108,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
920,a25,430504.6624,4196116.802,101,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
921,a26,490755.1849,4160329.949,93,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
922,a27,494809.1644,4178223.376,127,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
923,a28,465592.5537,4155856.592,110,B5,0.865,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
924,a1,400728.8821,4176965.244,113,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
925,a2,397513.657,4184514.034,118,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
926,a3,429526.1156,4153480.122,128,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
927,a4,442247.2236,4165362.475,142,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
928,a5,469646.5332,4184514.034,120,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
929,a6,487120.5826,4148447.596,69,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
930,a7,448817.4662,4139221.297,66,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
931,a8,449097.051,4155437.215,99,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
932,a9,424353.797,4165362.475,112,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
933,a10,403105.3528,4133909.186,96,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
934,a11,409256.2182,4129435.83,151,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
935,a12,411772.4814,4126220.605,120,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
936,a13,428267.9841,4124543.096,139,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
937,a14,423654.835,4128736.868,136,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
938,a15,421697.7415,4183535.487,117,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
939,a16,412191.8585,4191503.653,132,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
940,a17,442247.2236,4190105.729,139,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
941,a18,415546.876,4173470.434,99,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
942,a19,463915.045,4142436.522,107,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
943,a20,477195.3225,4140060.052,105,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
944,a21,458323.3491,4136285.657,97,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
945,a22,386889.4349,4158372.856,116,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
946,a23,465732.3461,4195697.425,91,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
947,a24,463635.4602,4185352.788,129,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
948,a25,430504.6624,4196116.802,129,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
949,a26,490755.1849,4160329.949,105,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
950,a27,494809.1644,4178223.376,125,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
951,a28,465592.5537,4155856.592,119,B6,1.6085,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
952,a1,400728.8821,4176965.244,124,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
953,a2,397513.657,4184514.034,126,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
954,a3,429526.1156,4153480.122,127,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
955,a4,442247.2236,4165362.475,142,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
956,a5,469646.5332,4184514.034,125,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
957,a6,487120.5826,4148447.596,71,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
958,a7,448817.4662,4139221.297,58,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
959,a8,449097.051,4155437.215,96,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
960,a9,424353.797,4165362.475,107,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
961,a10,403105.3528,4133909.186,96,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
962,a11,409256.2182,4129435.83,159,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
963,a12,411772.4814,4126220.605,121,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
964,a13,428267.9841,4124543.096,151,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
965,a14,423654.835,4128736.868,146,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
966,a15,421697.7415,4183535.487,117,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
967,a16,412191.8585,4191503.653,129,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
968,a17,442247.2236,4190105.729,137,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
969,a18,415546.876,4173470.434,93,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
970,a19,463915.045,4142436.522,112,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
971,a20,477195.3225,4140060.052,106,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
972,a21,458323.3491,4136285.657,100,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
973,a22,386889.4349,4158372.856,115,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
974,a23,465732.3461,4195697.425,87,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
975,a24,463635.4602,4185352.788,133,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
976,a25,430504.6624,4196116.802,126,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
977,a26,490755.1849,4160329.949,112,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
978,a27,494809.1644,4178223.376,121,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
979,a28,465592.5537,4155856.592,120,B7,2.2005,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
980,a1,400728.8821,4176965.244,114,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
981,a2,397513.657,4184514.034,111,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
982,a3,429526.1156,4153480.122,120,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
983,a4,442247.2236,4165362.475,148,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
984,a5,469646.5332,4184514.034,113,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
985,a6,487120.5826,4148447.596,91,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
986,a7,448817.4662,4139221.297,50,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
987,a8,449097.051,4155437.215,69,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
988,a9,424353.797,4165362.475,114,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
989,a10,403105.3528,4133909.186,90,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
990,a11,409256.2182,4129435.83,128,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
991,a12,411772.4814,4126220.605,93,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
992,a13,428267.9841,4124543.096,162,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
993,a14,423654.835,4128736.868,152,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
994,a15,421697.7415,4183535.487,112,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
995,a16,412191.8585,4191503.653,154,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
996,a17,442247.2236,4190105.729,139,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
997,a18,415546.876,4173470.434,110,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
998,a19,463915.045,4142436.522,97,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
999,a20,477195.3225,4140060.052,94,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1000,a21,458323.3491,4136285.657,88,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1001,a22,386889.4349,4158372.856,74,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1002,a23,465732.3461,4195697.425,117,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1003,a24,463635.4602,4185352.788,122,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1004,a25,430504.6624,4196116.802,118,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1005,a26,490755.1849,4160329.949,100,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1006,a27,494809.1644,4178223.376,127,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1007,a28,465592.5537,4155856.592,118,B1,0.443,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1008,a1,400728.8821,4176965.244,115,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1009,a2,397513.657,4184514.034,112,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1010,a3,429526.1156,4153480.122,123,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1011,a4,442247.2236,4165362.475,149,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1012,a5,469646.5332,4184514.034,114,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1013,a6,487120.5826,4148447.596,86,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1014,a7,448817.4662,4139221.297,50,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1015,a8,449097.051,4155437.215,70,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1016,a9,424353.797,4165362.475,117,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1017,a10,403105.3528,4133909.186,91,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1018,a11,409256.2182,4129435.83,134,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1019,a12,411772.4814,4126220.605,96,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1020,a13,428267.9841,4124543.096,161,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1021,a14,423654.835,4128736.868,151,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1022,a15,421697.7415,4183535.487,113,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1023,a16,412191.8585,4191503.653,153,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1024,a17,442247.2236,4190105.729,139,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1025,a18,415546.876,4173470.434,107,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1026,a19,463915.045,4142436.522,96,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1027,a20,477195.3225,4140060.052,91,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1028,a21,458323.3491,4136285.657,88,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1029,a22,386889.4349,4158372.856,77,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1030,a23,465732.3461,4195697.425,114,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1031,a24,463635.4602,4185352.788,123,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1032,a25,430504.6624,4196116.802,119,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1033,a26,490755.1849,4160329.949,96,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1034,a27,494809.1644,4178223.376,127,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1035,a28,465592.5537,4155856.592,118,B2,0.482,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1036,a1,400728.8821,4176965.244,114,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1037,a2,397513.657,4184514.034,113,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1038,a3,429526.1156,4153480.122,125,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1039,a4,442247.2236,4165362.475,147,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1040,a5,469646.5332,4184514.034,116,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1041,a6,487120.5826,4148447.596,82,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1042,a7,448817.4662,4139221.297,53,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1043,a8,449097.051,4155437.215,71,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1044,a9,424353.797,4165362.475,118,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1045,a10,403105.3528,4133909.186,93,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1046,a11,409256.2182,4129435.83,142,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1047,a12,411772.4814,4126220.605,97,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1048,a13,428267.9841,4124543.096,151,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1049,a14,423654.835,4128736.868,147,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1050,a15,421697.7415,4183535.487,110,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1051,a16,412191.8585,4191503.653,146,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1052,a17,442247.2236,4190105.729,139,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1053,a18,415546.876,4173470.434,105,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1054,a19,463915.045,4142436.522,96,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1055,a20,477195.3225,4140060.052,91,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1056,a21,458323.3491,4136285.657,90,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1057,a22,386889.4349,4158372.856,82,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1058,a23,465732.3461,4195697.425,111,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1059,a24,463635.4602,4185352.788,122,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1060,a25,430504.6624,4196116.802,119,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1061,a26,490755.1849,4160329.949,95,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1062,a27,494809.1644,4178223.376,125,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1063,a28,465592.5537,4155856.592,118,B3,0.5615,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1064,a1,400728.8821,4176965.244,110,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1065,a2,397513.657,4184514.034,110,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1066,a3,429526.1156,4153480.122,124,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1067,a4,442247.2236,4165362.475,145,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1068,a5,469646.5332,4184514.034,115,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1069,a6,487120.5826,4148447.596,89,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1070,a7,448817.4662,4139221.297,52,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1071,a8,449097.051,4155437.215,77,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1072,a9,424353.797,4165362.475,116,B4,0.6545000000000001,2016-06-06,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
